timestamp_ist,signal,symbol,cmp,pcr,score,maxPain,mpGap
2026-07-24 14:36:39,SELL,LODHA,1143.75,0.84,27,1140,0.33
2026-07-24 14:36:51,SELL,MPHASIS,2299.8,0.4,36,2338,-1.63
2026-07-24 14:36:52,SELL-CORE,MPHASIS,2299.8,0.4,36,2338,-1.63
2026-07-24 14:36:57,BUY-CORE,MANAPPURAM,350.75,0.75,42,350,0.21
2026-07-24 14:40:40,COIL,INFY,1033.8,1.03,64,1045,-1.07
2026-07-24 14:40:45,BUY,CANBK,125.67,1.01,100,125,0.54
2026-07-24 14:40:52,BUY,ANGELONE,307.15,1.04,73,310,-0.92
2026-07-24 14:40:52,COIL,ANGELONE,307.15,1.04,73,310,-0.92
2026-07-24 14:41:01,SELL,TECHM,1563.0,0.62,0,1580,-1.08
2026-07-24 14:41:02,SELL-CORE,TECHM,1563.0,0.62,0,1580,-1.08
2026-07-24 14:41:17,BUY,MOTHERSON,145.23,1.2,73,144,0.85
2026-07-24 14:41:25,SELL,COCHINSHIP,1391.0,0.71,27,1440,-3.4
2026-07-24 14:41:30,COIL,ABCAPITAL,392.2,1.05,64,400,-1.95
2026-07-24 14:41:46,BUY-CORE,BRITANNIA,5384.0,0.56,36,5450,-1.21
2026-07-24 14:41:57,SELL,SHREECEM,26795.0,0.7,36,26750,0.17
2026-07-24 14:41:57,SELL-CORE,SHREECEM,26795.0,0.7,36,26750,0.17
2026-07-24 14:45:38,SELL-CORE,FINNIFTY,25913.3,1.04,47,26000,-0.33
2026-07-24 14:46:05,BUY-CORE,TECHM,1559.5,0.61,44,1580,-1.3
2026-07-24 14:46:31,SELL,FORTIS,945.5,0.78,27,970,-2.53
2026-07-24 14:46:34,SELL,RBLBANK,352.6,0.74,27,370,-4.7
2026-07-24 14:46:38,BUY-CORE,SBILIFE,1858.7,0.6,57,1880,-1.13
2026-07-24 14:46:44,SELL,TATACONSUM,1086.6,0.77,0,1100,-1.22
2026-07-24 14:46:58,SELL,MANAPPURAM,350.15,0.75,27,350,0.04
2026-07-24 14:50:50,SELL,COALINDIA,428.2,0.64,36,440,-2.68
2026-07-24 14:50:51,SELL-CORE,COALINDIA,428.2,0.64,36,440,-2.68
2026-07-24 14:50:54,SELL,DIXON,13790.0,0.65,22,14200,-2.89
2026-07-24 14:50:58,SELL,TMPV,324.35,0.83,27,340,-4.6
2026-07-24 14:50:59,SELL-CORE,TMPV,324.35,0.83,27,340,-4.6
2026-07-24 14:51:04,SELL,TECHM,1562.3,0.62,0,1580,-1.12
2026-07-24 14:51:04,SELL-CORE,TECHM,1562.3,0.62,0,1580,-1.12
2026-07-24 14:51:16,SELL,GRASIM,3090.1,0.71,0,3120,-0.96
2026-07-24 14:51:40,SELL,PRESTIGE,1590.3,0.8,0,1640,-3.03
2026-07-24 14:51:54,SELL,CAMS,759.0,0.63,22,800,-5.12
2026-07-24 14:51:54,SELL-CORE,CAMS,759.0,0.63,22,800,-5.12
2026-07-24 14:51:57,SELL,BHARATFORG,2151.0,0.78,0,2180,-1.33
2026-07-24 14:52:07,SELL-CORE,OBEROIRLTY,1816.7,1.3,56,1820,-0.18
2026-07-24 14:55:29,SELL-CORE,SBIN,1015.3,0.84,42,1040,-2.38
2026-07-24 14:55:33,COIL,INFY,1036.8,1.05,64,1045,-0.78
2026-07-24 14:55:34,BUY,AXISBANK,1230.1,1.0,100,1250,-1.59
2026-07-24 14:55:34,BUY-CORE,AXISBANK,1230.1,1.0,100,1250,-1.59
2026-07-24 14:55:52,BUY-CORE,TECHM,1559.9,0.62,44,1580,-1.27
2026-07-24 14:55:53,BUY,ASHOKLEY,151.14,1.15,73,155,-2.49
2026-07-24 14:55:58,BUY-CORE,RVNL,224.68,0.55,36,240,-6.38
2026-07-24 14:56:12,SELL,APLAPOLLO,1820.5,0.62,22,1840,-1.06
2026-07-24 14:56:12,SELL-CORE,APLAPOLLO,1820.5,0.62,22,1840,-1.06
2026-07-24 14:56:21,BUY-CORE,ABCAPITAL,394.0,0.89,53,400,-1.5
2026-07-24 14:56:29,SELL,GLENMARK,2190.8,0.81,0,2240,-2.2
2026-07-24 14:56:33,COIL,ZYDUSLIFE,1109.1,1.01,47,1130,-1.85
2026-07-24 14:56:42,BUY-CORE,ALKEM,5634.5,0.55,36,5700,-1.15
2026-07-24 14:56:48,BUY,GODFRYPHLP,2107.9,1.03,73,2100,0.38
2026-07-24 15:01:04,SELL-CORE,ICICIBANK,1433.7,0.75,42,1440,-0.44
2026-07-24 15:01:13,SELL-CORE,LT,3786.0,1.09,47,3850,-1.66
2026-07-24 15:01:14,COIL,LT,3786.0,1.09,47,3850,-1.66
2026-07-24 15:01:18,BUY-CORE,ANGELONE,307.6,0.99,53,315,-2.35
2026-07-24 15:01:28,SELL,AMBUJACEM,423.5,0.47,36,440,-3.75
2026-07-24 15:01:29,SELL-CORE,AMBUJACEM,423.5,0.47,36,440,-3.75
2026-07-24 15:01:41,BUY-CORE,HAL,4574.8,0.56,44,4600,-0.55
2026-07-24 15:02:15,BUY-CORE,IRFC,87.45,0.94,53,90,-2.83
2026-07-24 15:02:16,BUY-CORE,CAMS,760.35,0.63,44,800,-4.96
2026-07-24 15:02:29,SELL,COLPAL,2085.1,0.85,27,2080,0.25
2026-07-24 15:05:27,SELL-CORE,FINNIFTY,25897.85,0.99,0,26000,-0.39
2026-07-24 15:05:30,BUY,SBIN,1014.6,1.01,73,1030,-1.5
2026-07-24 15:05:31,COIL,SBIN,1014.6,1.01,73,1030,-1.5
2026-07-24 15:05:33,SELL,ICICIBANK,1431.1,0.75,27,1440,-0.62
2026-07-24 15:06:00,SELL,LUPIN,2365.0,0.85,27,2400,-1.46
2026-07-24 15:06:18,SELL-CORE,MAZDOCK,2288.9,0.93,27,2350,-2.6
2026-07-24 15:06:19,SELL,RBLBANK,352.85,0.74,27,370,-4.64
2026-07-24 15:06:28,SELL,GLENMARK,2191.1,0.82,0,2240,-2.18
2026-07-24 15:06:35,SELL,CONCOR,477.7,0.84,27,485,-1.51
2026-07-24 15:06:37,SELL,MPHASIS,2293.7,0.59,36,2300,-0.27
2026-07-24 15:06:37,SELL-CORE,MPHASIS,2293.7,0.59,36,2300,-0.27
2026-07-24 15:06:44,BUY-CORE,PAGEIND,40290.0,0.93,53,40500,-0.52
2026-07-24 15:06:50,SELL,DALBHARAT,1798.4,0.85,0,1840,-2.26
2026-07-24 15:10:44,BUY-CORE,HINDZINC,531.85,0.61,36,550,-3.3
2026-07-24 15:10:55,SELL,TMPV,323.5,0.85,27,340,-4.85
2026-07-24 15:10:56,SELL-CORE,TMPV,323.5,0.85,27,340,-4.85
2026-07-24 15:11:13,SELL,GRASIM,3090.2,0.71,27,3120,-0.96
2026-07-24 15:11:28,SELL,FORTIS,945.4,0.79,27,970,-2.54
2026-07-24 15:11:28,SELL-CORE,FORTIS,945.4,0.79,27,970,-2.54
2026-07-24 15:11:36,SELL-CORE,LICI,421.0,1.22,47,425,-0.94
2026-07-24 15:12:03,BUY-CORE,SUPREMEIND,3460.1,0.63,57,3500,-1.14
2026-07-24 15:15:40,BUY,BANKNIFTY,56719.2,1.07,100,56700,0.03
2026-07-24 15:15:41,BUY-CORE,BANKNIFTY,56719.2,1.07,100,56700,0.03
2026-07-24 15:15:42,BUY-CORE,MIDCPNIFTY,14444.35,0.73,53,14425,0.13
2026-07-24 15:15:44,SELL,BSE,3553.0,0.68,22,3750,-5.25
2026-07-24 15:15:51,BUY-CORE,WIPRO,177.35,0.5,57,180,-1.47
2026-07-24 15:15:55,BUY-CORE,TITAN,4680.6,0.62,36,4650,0.66
2026-07-24 15:16:02,BUY-CORE,DIXON,13870.0,0.62,44,14200,-2.32
2026-07-24 15:16:13,SELL,EICHERMOT,7631.5,0.69,0,7650,-0.24
2026-07-24 15:16:14,SELL,ADANIPORTS,1770.6,0.82,27,1820,-2.71
2026-07-24 15:16:17,SELL-CORE,HDFCAMC,2506.1,1.89,56,2500,0.24
2026-07-24 15:16:18,BUY-CORE,RVNL,224.6,0.55,36,240,-6.42
2026-07-24 15:16:20,COIL,POLYCAB,8914.5,1.15,47,9000,-0.95
2026-07-24 15:16:22,SELL,LUPIN,2374.0,0.82,27,2400,-1.08
2026-07-24 15:16:42,BUY-CORE,NAUKRI,1165.9,0.64,36,1200,-2.84
2026-07-24 15:16:50,SELL,PRESTIGE,1593.2,0.78,27,1640,-2.85
2026-07-24 15:16:53,SELL,GLENMARK,2190.2,0.82,0,2240,-2.22
2026-07-24 15:17:06,SELL,BHARATFORG,2151.6,0.79,0,2180,-1.3
2026-07-24 15:20:38,BUY-CORE,ADANIENT,3025.0,0.74,53,3060,-1.14
2026-07-24 15:20:48,COIL,LT,3786.5,1.05,47,3850,-1.65
2026-07-24 15:21:00,SELL,TECHM,1558.9,0.62,36,1580,-1.34
2026-07-24 15:21:01,SELL-CORE,TECHM,1558.9,0.62,36,1580,-1.34
2026-07-24 15:21:02,BUY,ASHOKLEY,151.25,1.14,73,155,-2.42
2026-07-24 15:21:25,BUY-CORE,FORTIS,950.4,0.78,53,970,-2.02
2026-07-24 15:21:37,SELL,KEI,4874.0,0.75,27,5000,-2.52
2026-07-24 15:21:43,SELL,CONCOR,478.25,0.84,27,485,-1.39
2026-07-24 15:21:47,BUY-CORE,IRFC,87.63,0.89,53,90,-2.63
2026-07-24 15:21:48,BUY-CORE,INDHOTEL,727.65,0.51,57,750,-2.98
2026-07-24 15:21:50,BUY-CORE,MANAPPURAM,352.5,0.75,53,350,0.71
2026-07-24 15:21:57,SELL,SHREECEM,26745.0,0.7,36,26750,-0.02
2026-07-24 15:21:57,SELL-CORE,SHREECEM,26745.0,0.7,36,26750,-0.02
2026-07-24 15:25:30,SELL,BSE,3552.1,0.69,22,3750,-5.28
2026-07-24 15:25:44,SELL,COALINDIA,427.6,0.65,36,440,-2.82
2026-07-24 15:25:45,SELL-CORE,COALINDIA,427.6,0.65,36,440,-2.82
2026-07-24 15:25:50,SELL-CORE,SAIL,161.47,0.74,42,170,-5.02
2026-07-24 15:26:00,SELL,ADANIPORTS,1770.3,0.83,27,1820,-2.73
2026-07-24 15:26:01,SELL-CORE,INDIANB,825.5,1.05,47,830,-0.54
2026-07-24 15:26:05,SELL,BAJAJFINSV,1877.9,0.57,22,1900,-1.16
2026-07-24 15:26:06,SELL-CORE,BAJAJFINSV,1877.9,0.57,22,1900,-1.16
2026-07-24 15:26:16,BUY-CORE,DLF,645.9,0.64,57,660,-2.14
2026-07-24 15:26:22,SELL-CORE,VBL,457.4,0.99,0,470,-2.68
2026-07-24 15:26:41,COIL,ZYDUSLIFE,1110.0,1.03,47,1130,-1.77
2026-07-24 15:27:02,SELL,COLPAL,2090.9,0.67,22,2100,-0.43
2026-07-24 15:31:19,BUY-CORE,ADANIENT,3026.4,0.73,53,3060,-1.1
2026-07-24 15:31:22,BUY-CORE,ICICIBANK,1432.9,0.75,42,1440,-0.49
2026-07-24 15:31:35,BUY,ANGELONE,307.95,1.0,73,315,-2.24
2026-07-24 15:31:36,COIL,ANGELONE,307.95,1.0,73,315,-2.24
2026-07-24 15:31:37,COIL,CGPOWER,867.7,1.23,64,880,-1.4
2026-07-24 15:31:54,SELL,KAYNES,3176.2,0.8,27,3250,-2.27
2026-07-24 15:31:57,BUY-CORE,CUMMINSIND,5600.5,0.61,44,5700,-1.75
2026-07-24 15:32:03,BUY-CORE,POWERGRID,288.2,0.45,44,295,-2.31
2026-07-24 15:32:13,SELL-CORE,FORTIS,948.7,0.77,42,970,-2.2
2026-07-24 15:32:16,SELL,RBLBANK,352.9,0.75,27,370,-4.62
2026-07-24 15:32:21,COIL,LICI,421.3,1.12,64,425,-0.87
2026-07-24 15:32:26,SELL,EXIDEIND,443.0,0.37,0,450,-1.56
2026-07-24 15:32:27,SELL-CORE,EXIDEIND,443.0,0.37,0,450,-1.56
2026-07-27 09:15:37,BUY-CORE,NIFTY,23949.05,0.55,57,24000,-0.21
2026-07-27 09:15:40,BUY-CORE,BSE,3578.5,0.92,73,3700,-3.28
2026-07-27 09:15:43,BUY-CORE,HDFCBANK,746.15,0.97,73,750,-0.51
2026-07-27 09:15:44,BUY-CORE,MCX,2756.0,0.52,57,2900,-4.97
2026-07-27 09:15:47,BUY-CORE,INFY,1059.3,0.6,57,1065,-0.54
2026-07-27 09:15:48,BUY-CORE,AXISBANK,1234.8,0.99,53,1250,-1.22
2026-07-27 09:15:50,BUY-CORE,WIPRO,176.69,0.5,44,180,-1.84
2026-07-27 09:15:54,COIL,BANKBARODA,246.6,1.08,64,250,-1.36
2026-07-27 09:15:56,BUY-CORE,NATIONALUM,345.65,0.76,73,350,-1.24
2026-07-27 09:15:58,BUY-CORE,M&M,3189.9,0.57,57,3200,-0.32
2026-07-27 09:15:59,BUY-CORE,LT,3826.0,0.87,73,3850,-0.62
2026-07-27 09:16:06,BUY-CORE,ASIANPAINT,2687.5,0.62,57,2700,-0.46
2026-07-27 09:16:07,BUY-CORE,NHPC,79.61,0.44,57,83,-4.08
2026-07-27 09:16:09,BUY-CORE,HINDUNILVR,2167.5,0.73,73,2180,-0.57
2026-07-27 09:16:11,BUY-CORE,TMPV,327.4,0.88,53,340,-3.71
2026-07-27 09:16:13,BUY-CORE,NTPC,350.9,0.41,57,355,-1.15
2026-07-27 09:16:16,BUY-CORE,INDIGO,5130.5,0.84,73,5200,-1.34
2026-07-27 09:16:17,BUY-CORE,YESBANK,23.14,0.36,57,27,-14.3
2026-07-27 09:16:18,BUY,AMBER,7304.5,1.56,78,7200,1.45
2026-07-27 09:16:19,BUY-CORE,AMBER,7304.5,1.56,78,7200,1.45
2026-07-27 09:16:21,BUY-CORE,HEROMOTOCO,5053.9,0.52,57,5100,-0.9
2026-07-27 09:16:23,BUY-CORE,EICHERMOT,7708.5,0.35,57,7900,-2.42
2026-07-27 09:16:24,BUY-CORE,ADANIPORTS,1780.8,0.86,73,1800,-1.07
2026-07-27 09:16:27,BUY,HDFCAMC,2533.0,2.81,100,2500,1.32
2026-07-27 09:16:27,BUY-CORE,HDFCAMC,2533.0,2.81,100,2500,1.32
2026-07-27 09:16:30,BUY-CORE,BAJAJ-AUTO,11199.0,0.98,53,11200,-0.01
2026-07-27 09:16:31,BUY-CORE,BAJAJFINSV,1896.3,0.55,57,1900,-0.19
2026-07-27 09:16:37,BUY-CORE,LTF,308.25,0.65,44,320,-3.67
2026-07-27 09:16:38,BUY-CORE,HAL,4588.6,0.5,44,4600,-0.25
2026-07-27 09:16:39,SELL,INDUSTOWER,394.2,0.77,27,405,-2.67
2026-07-27 09:16:40,SELL-CORE,INDUSTOWER,394.2,0.77,27,405,-2.67
2026-07-27 09:16:46,BUY-CORE,TORNTPHARM,4989.6,0.9,53,5000,-0.21
2026-07-27 09:16:47,BUY-CORE,VOLTAS,1336.2,0.72,73,1360,-1.75
2026-07-27 09:16:49,BUY-CORE,BANKINDIA,143.62,0.73,53,145,-0.95
2026-07-27 09:16:50,BUY-CORE,MUTHOOTFIN,3044.4,0.64,44,3100,-1.79
2026-07-27 09:16:51,BUY-CORE,INDUSINDBK,1008.4,0.9,73,1020,-1.14
2026-07-27 09:16:53,BUY-CORE,VBL,459.6,1.06,58,470,-2.21
2026-07-27 09:16:53,SELL-CORE,VBL,459.6,1.06,58,470,-2.21
2026-07-27 09:16:56,BUY-CORE,APOLLOHOSP,8813.0,0.65,44,8900,-0.98
2026-07-27 09:16:57,BUY-CORE,DMART,4028.0,0.55,44,4150,-2.94
2026-07-27 09:16:59,BUY-CORE,IOC,140.59,0.73,73,143,-1.69
2026-07-27 09:17:02,BUY-CORE,CDSL,1344.0,0.8,53,1380,-2.61
2026-07-27 09:17:08,BUY-CORE,BANDHANBNK,167.19,0.67,57,175,-4.46
2026-07-27 09:17:09,BUY-CORE,LODHA,1171.95,0.81,53,1160,1.03
2026-07-27 09:17:10,BUY-CORE,JINDALSTEL,1047.7,0.76,53,1070,-2.08
2026-07-27 09:17:12,BUY-CORE,PRESTIGE,1630.0,0.71,73,1660,-1.81
2026-07-27 09:17:14,BUY-CORE,TATACONSUM,1115.8,0.57,44,1120,-0.38
2026-07-27 09:17:16,BUY-CORE,GODREJPROP,2047.5,0.75,73,2060,-0.61
2026-07-27 09:17:17,BUY,KFINTECH,875.0,1.02,100,870,0.57
2026-07-27 09:17:18,BUY-CORE,KFINTECH,875.0,1.02,100,870,0.57
2026-07-27 09:17:19,BUY-CORE,BIOCON,436.5,0.58,57,440,-0.8
2026-07-27 09:17:22,BUY-CORE,ZYDUSLIFE,1115.9,0.82,73,1140,-2.11
2026-07-27 09:17:24,BUY-CORE,PGEL,579.4,0.74,73,590,-1.8
2026-07-27 09:17:27,BUY-CORE,CONCOR,477.95,0.87,53,480,-0.43
2026-07-27 09:17:28,BUY-CORE,BRITANNIA,5416.5,0.57,57,5450,-0.61
2026-07-27 09:17:33,BUY-CORE,INDHOTEL,732.9,0.52,57,750,-2.28
2026-07-27 09:17:34,BUY-CORE,BHARATFORG,2170.0,0.82,73,2180,-0.46
2026-07-27 09:17:35,BUY-CORE,MANAPPURAM,356.75,0.66,57,355,0.49
2026-07-27 09:17:48,BUY-CORE,COLPAL,2112.6,0.5,57,2140,-1.28
2026-07-27 09:20:35,BUY-CORE,FINNIFTY,26073.6,0.62,44,26100,-0.1
2026-07-27 09:20:39,BUY-CORE,ADANIGREEN,1411.2,0.89,53,1420,-0.62
2026-07-27 09:20:41,BUY-CORE,BAJFINANCE,1034.3,0.72,73,1040,-0.55
2026-07-27 09:20:44,BUY-CORE,TATASTEEL,184.45,0.67,57,190,-2.92
2026-07-27 09:20:45,BUY-CORE,ADANIPOWER,215.43,0.67,44,225,-4.25
2026-07-27 09:20:46,BUY-CORE,BHARTIARTL,1902.5,0.44,44,1960,-2.93
2026-07-27 09:20:48,BUY-CORE,CANBK,127.0,0.83,73,127.5,-0.39
2026-07-27 09:20:50,BUY-CORE,TITAN,4700.4,0.63,44,4650,1.08
2026-07-27 09:20:51,BUY-CORE,SHRIRAMFIN,1014.1,0.57,44,1050,-3.42
2026-07-27 09:20:54,SELL,ULTRACEMCO,11836.0,0.45,0,12000,-1.37
2026-07-27 09:20:54,SELL-CORE,ULTRACEMCO,11836.0,0.45,0,12000,-1.37
2026-07-27 09:20:55,SELL,COALINDIA,426.35,0.83,0,435,-1.99
2026-07-27 09:20:56,SELL-CORE,COALINDIA,426.35,0.83,0,435,-1.99
2026-07-27 09:20:57,BUY-CORE,SUNPHARMA,1944.5,0.39,57,1960,-0.79
2026-07-27 09:20:58,BUY,ANGELONE,309.7,1.02,100,315,-1.68
2026-07-27 09:20:59,BUY-CORE,ANGELONE,309.7,1.02,100,315,-1.68
2026-07-27 09:21:00,BUY-CORE,DIXON,13939.0,0.62,44,14250,-2.18
2026-07-27 09:21:01,BUY-CORE,CGPOWER,881.95,0.95,53,900,-2.01
2026-07-27 09:21:05,BUY-CORE,RECLTD,363.55,0.56,44,370,-1.74
2026-07-27 09:21:09,BUY-CORE,TECHM,1580.2,0.52,57,1600,-1.24
2026-07-27 09:21:10,BUY-CORE,ASHOKLEY,153.18,0.95,73,157.5,-2.74
2026-07-27 09:21:12,BUY-CORE,NBCC,95.04,0.61,57,100,-4.96
2026-07-27 09:21:14,BUY-CORE,INDIANB,833.9,0.8,73,841.75,-0.93
2026-07-27 09:21:15,BUY-CORE,FEDERALBNK,356.4,0.67,44,355,0.39
2026-07-27 09:21:16,BUY-CORE,TVSMOTOR,3874.7,0.44,44,3950,-1.91
2026-07-27 09:21:18,BUY-CORE,360ONE,1113.9,0.51,57,1140,-2.29
2026-07-27 09:21:19,SELL-CORE,BAJAJ-AUTO,11131.0,1.18,47,11100,0.28
2026-07-27 09:21:20,BUY-CORE,POLYCAB,9025.0,0.87,73,9100,-0.82
2026-07-27 09:21:22,BUY-CORE,LUPIN,2403.4,0.69,57,2440,-1.5
2026-07-27 09:21:25,BUY-CORE,GRASIM,3096.5,0.72,73,3120,-0.75
2026-07-27 09:21:28,BUY-CORE,INDUSTOWER,396.35,0.78,53,405,-2.14
2026-07-27 09:21:30,BUY-CORE,POWERGRID,289.7,0.41,44,295,-1.8
2026-07-27 09:21:32,BUY-CORE,OFSS,10890.0,0.6,57,11000,-1.0
2026-07-27 09:21:34,BUY-CORE,AUROPHARMA,1543.0,0.48,57,1600,-3.56
2026-07-27 09:21:35,BUY-CORE,NESTLEIND,1455.7,0.34,57,1500,-2.95
2026-07-27 09:21:39,COIL,VBL,456.45,1.07,64,470,-2.88
2026-07-27 09:21:40,BUY-CORE,LICHSGFIN,544.4,0.96,73,550,-1.02
2026-07-27 09:21:41,BUY-CORE,UPL,606.05,0.58,57,615,-1.46
2026-07-27 09:21:41,BUY,BPCL,316.25,1.0,100,310,2.02
2026-07-27 09:21:45,BUY-CORE,MARICO,861.3,0.44,57,870,-1.0
2026-07-27 09:21:46,BUY-CORE,NAUKRI,1176.75,0.56,44,1220,-3.55
2026-07-27 09:21:48,BUY-CORE,RBLBANK,358.25,0.68,44,370,-3.18
2026-07-27 09:21:50,BUY-CORE,GAIL,171.58,0.83,73,173,-0.82
2026-07-27 09:21:51,BUY-CORE,DIVISLAB,7278.0,0.58,57,7400,-1.65
2026-07-27 09:21:51,SELL-CORE,ICICIGI,1654.0,0.94,0,1660,-0.36
2026-07-27 09:21:52,BUY-CORE,MAXHEALTH,1099.8,0.42,57,1140,-3.53
2026-07-27 09:21:57,BUY,HINDPETRO,390.5,1.04,100,390,0.13
2026-07-27 09:21:58,BUY-CORE,HINDPETRO,390.5,1.04,100,390,0.13
2026-07-27 09:21:59,SELL,EXIDEIND,439.1,0.72,27,445,-1.33
2026-07-27 09:22:00,SELL-CORE,EXIDEIND,439.1,0.72,27,445,-1.33
2026-07-27 09:22:02,SELL,GODREJPROP,2028.7,0.79,27,2040,-0.55
2026-07-27 09:22:02,SELL-CORE,GODREJPROP,2028.7,0.79,27,2040,-0.55
2026-07-27 09:22:04,BUY,TATAPOWER,376.55,1.03,73,380,-0.91
2026-07-27 09:22:04,BUY-CORE,TATAPOWER,376.55,1.03,73,380,-0.91
2026-07-27 09:22:06,BUY-CORE,PNBHOUSING,1070.0,0.62,57,1090,-1.83
2026-07-27 09:22:07,BUY,ZYDUSLIFE,1114.3,1.04,100,1130,-1.39
2026-07-27 09:22:09,SELL-CORE,DRREDDY,1150.4,1.25,27,1150,0.03
2026-07-27 09:22:11,BUY-CORE,NAM-INDIA,1133.0,0.57,57,1200,-5.58
2026-07-27 09:22:12,SELL-CORE,CONCOR,474.75,0.98,27,480,-1.09
2026-07-27 09:22:15,BUY-CORE,DABUR,428.15,0.58,57,445,-3.79
2026-07-27 09:22:16,BUY,PETRONET,274.95,1.1,100,275,-0.02
2026-07-27 09:22:16,BUY-CORE,PETRONET,274.95,1.1,100,275,-0.02
2026-07-27 09:22:17,BUY-CORE,IRFC,88.19,0.88,73,90,-2.01
2026-07-27 09:22:20,BUY-CORE,ALKEM,5681.0,0.54,57,5700,-0.33
2026-07-27 09:22:25,BUY-CORE,IREDA,121.32,0.69,57,123,-1.37
2026-07-27 09:22:27,BUY,TIINDIA,2827.0,1.13,100,2840,-0.46
2026-07-27 09:22:27,BUY-CORE,TIINDIA,2827.0,1.13,100,2840,-0.46
2026-07-27 09:22:29,SELL,NUVAMA,1976.6,0.64,0,2020,-2.15
2026-07-27 09:22:30,SELL-CORE,NUVAMA,1976.6,0.64,0,2020,-2.15
2026-07-27 09:22:31,SELL,MOTILALOFS,867.4,0.51,22,900,-3.62
2026-07-27 09:22:31,SELL-CORE,MOTILALOFS,867.4,0.51,22,900,-3.62
2026-07-27 09:22:32,BUY-CORE,SUPREMEIND,3485.3,0.53,44,3550,-1.82
2026-07-27 09:22:34,BUY-CORE,MANKIND,2535.5,0.61,57,2600,-2.48
2026-07-27 09:25:32,BUY-CORE,ICICIBANK,1430.4,0.7,44,1440,-0.67
2026-07-27 09:25:35,BUY-CORE,AXISBANK,1232.2,0.97,53,1250,-1.42
2026-07-27 09:25:39,SELL-CORE,BANKBARODA,244.25,1.62,56,245,-0.31
2026-07-27 09:25:41,BUY-CORE,NATIONALUM,345.1,0.77,73,350,-1.4
2026-07-27 09:25:42,BUY-CORE,M&M,3185.1,0.55,44,3200,-0.47
2026-07-27 09:25:44,BUY-CORE,PFC,415.05,0.58,57,430,-3.48
2026-07-27 09:25:48,BUY,CGPOWER,871.3,1.16,73,880,-0.99
2026-07-27 09:25:49,COIL,CGPOWER,871.3,1.16,73,880,-0.99
2026-07-27 09:25:51,BUY-CORE,SAIL,162.92,0.74,53,170,-4.16
2026-07-27 09:25:52,BUY-CORE,KOTAKBANK,387.5,0.6,57,390,-0.64
2026-07-27 09:25:53,BUY-CORE,TMPV,326.75,0.88,73,340,-3.9
2026-07-27 09:25:54,BUY,NMDC,84.05,1.15,100,85,-1.12
2026-07-27 09:25:55,BUY-CORE,NMDC,84.05,1.15,100,85,-1.12
2026-07-27 09:26:00,BUY-CORE,AMBUJACEM,427.0,0.47,57,440,-2.95
2026-07-27 09:26:07,BUY-CORE,KAYNES,3199.3,0.8,53,3250,-1.56
2026-07-27 09:26:09,BUY-CORE,HDFCLIFE,555.4,0.64,36,570,-2.56
2026-07-27 09:26:09,SELL,HDFCLIFE,555.4,0.64,36,570,-2.56
2026-07-27 09:26:10,SELL-CORE,HDFCLIFE,555.4,0.64,36,570,-2.56
2026-07-27 09:26:21,SELL,ABB,7335.5,0.78,0,7500,-2.19
2026-07-27 09:26:21,SELL-CORE,ABB,7335.5,0.78,0,7500,-2.19
2026-07-27 09:26:23,SELL-CORE,VBL,456.25,1.06,47,470,-2.93
2026-07-27 09:26:25,BUY-CORE,COCHINSHIP,1401.4,0.69,44,1440,-2.68
2026-07-27 09:26:28,BUY,IOC,140.32,1.0,73,140,0.23
2026-07-27 09:26:40,BUY-CORE,KEI,4913.0,0.85,53,5000,-1.74
2026-07-27 09:26:45,BUY-CORE,JSWENERGY,556.0,0.66,57,570,-2.46
2026-07-27 09:26:47,BUY,PHOENIXLTD,2041.0,1.05,100,2040,0.05
2026-07-27 09:26:48,BUY-CORE,PHOENIXLTD,2041.0,1.05,100,2040,0.05
2026-07-27 09:26:51,BUY-CORE,CAMS,771.25,0.55,57,800,-3.59
2026-07-27 09:26:52,BUY-CORE,BLUESTARCO,1657.0,0.91,73,1680,-1.37
2026-07-27 09:26:55,SELL,TATAELXSI,3537.1,0.67,22,3650,-3.09
2026-07-27 09:26:55,SELL-CORE,TATAELXSI,3537.1,0.67,22,3650,-3.09
2026-07-27 09:26:56,BUY-CORE,PIDILITIND,1595.1,0.28,57,1640,-2.74
2026-07-27 09:27:04,BUY-CORE,DALBHARAT,1811.3,0.76,73,1840,-1.56
2026-07-27 09:27:06,BUY-CORE,COLPAL,2118.0,0.5,57,2140,-1.03
2026-07-27 09:32:51,SELL,ICICIBANK,1431.5,0.69,36,1440,-0.59
2026-07-27 09:32:52,SELL-CORE,ICICIBANK,1431.5,0.69,36,1440,-0.59
2026-07-27 09:32:58,COIL,BANKBARODA,247.3,1.16,64,250,-1.08
2026-07-27 09:33:00,BUY-CORE,TITAN,4691.0,0.63,44,4650,0.88
2026-07-27 09:33:03,BUY-CORE,HINDALCO,947.5,0.58,44,980,-3.32
2026-07-27 09:33:15,BUY,AMBER,7340.5,1.58,78,7200,1.95
2026-07-27 09:33:16,BUY-CORE,AMBER,7340.5,1.58,78,7200,1.95
2026-07-27 09:33:21,BUY,HDFCAMC,2538.6,1.35,100,2550,-0.45
2026-07-27 09:33:22,BUY-CORE,HDFCAMC,2538.6,1.35,100,2550,-0.45
2026-07-27 09:33:23,BUY-CORE,RVNL,227.0,0.53,57,240,-5.42
